id,name,zip_code,county,full_address,geometry
U632002511,VACANT RESIDENCE,48167,OAKLAND,"21405 NAPIER, NORTHVILLE, MI","[-83.5535483, 42.4413294]"
U472103784,THE MEANS PROJECT,48169,LIVINGSTON,"935 W M 36, PINCKNEY, MI","[-83.9728847, 42.4650572]"
U822102899,FORMER GARDEN CENTER,48170,WAYNE,"587 W. ANN ARBOR TRAIL, PLYMOUTH, MI","[-83.46749419999999, 42.3692157]"
U822105073,VACANY COMMERCIAL,48170,WAYNE,"39950 ANN ARBOR, PLYMOUTH, MI","[-83.4336215, 42.359617]"
U821904222,FORMER MAX & ERMA'S RESTARAUNT,48170,WAYNE,"15257 BECK ROAD, PLYMOUTH TOWNSHIP, MI","[-83.5111141, 42.3935733]"
U822102076,COMMERCIAL/RESIDENTIAL MIXED,48173,WAYNE,"22421 HURON RIVER DRIVE, ROCKWOOD, MI","[-83.2508726, 42.068762]"
U821604667,RESIDENCE,48174,WAYNE,"568 SMITH, DETROIT, MI","[-83.0680794, 42.375616]"
U821809943,MPC LP TERMINAL ROMULUS,48174,WAYNE,"28001 CITRIN DR., ROMULUS, MI","[-83.3097049, 42.2450892]"
U811700247,SALINE COMMONS,48176,WASHTENAW,"1335 E. MICHIGAN AVE, SALINE, MI","[-83.75966749999999, 42.1784709]"
U631500167,SOUTH LYON GRAIN ELEVATOR,48178,OAKLAND,"LAKE STREET, SOUTH LYON, MI","[-83.6465848, 42.4608727]"
U631612572,SOUTH LYON HOTEL,48178,OAKLAND,"201 N. LAFAYETTE STREET, SOUTH LYON, MI","[-83.6518414, 42.4617061]"
U821803866,COMMERCIAL BUILDING,48180,WAYNE,"21840 EUREKA, TAYLOR, MI","[-83.2477152, 42.1984354]"
U821606386,PAR WICK PHARMACY,48180,WAYNE,"22350 WICK ROAD, TAYLOR, MI","[-83.2545106, 42.2416426]"
U821508779,RAMADA HOTEL,48180,WAYNE,"20777 EUREKA RD, TAYLOR, MI","[-83.23719899999999, 42.196371]"
U821606385,RESIDENCE,48180,WAYNE,"22308 WICK, TAYLOR, MI","[-83.25377879999999, 42.2417377]"
U821505694,VACANT BUILDING,48180,WAYNE,"15333 RANCHO, TAYLOR, MI","[-83.2471715, 42.1953704]"
U821705360,WAHLBURGERS TAYLOR LLC,48180,WAYNE,"21200 PENN, TAYLOR, MI","[-83.2421947, 42.1991849]"
U821810662,FORMER MCLOUTH STEEL,48183,WAYNE,"1491 W. JEFFERSON, TRENTON, MI","[-83.1742842, 42.1578761]"
U821512947,FORMER KMART,48183,WAYNE,"19800 WEST ROAD, WOODHAVEN, MI","[-83.2259637, 42.1408886]"
U821702368,FORMER UNIQUE SUPER TAN,48183,WAYNE,"22750 ALLEN ROAD, WOODHAVEN, MI","[-83.2268017, 42.1421984]"
U822002450,FORMER 112 BAR,48184,WAYNE,"39112 MICHIGAN AVE, WAYNE, MI","[-83.4250395, 42.2794145]"
U821802926,COMMERCIAL BUILDING,48185,WAYNE,"32932 WARREN RD., WESTLAND, MI","[-83.3663337, 42.33959919999999]"
U821910547,COMMERCIAL PROPERTY,48188,WAYNE,"824 RIDGE RD. S., CANTON, MI","[-83.54164519999999, 42.3003613]"
U822101831,DYE BROS,48188,WAYNE,"43415 MICHIGAN, CANTON, MI","[-83.4661536, 42.2756219]"
U822004064,VACANT RESIDENCE,48188,WAYNE,"44134 MICHIGAN AVE., CANTON, MI","[-83.47431569999999, 42.2756358]"
U811700638,FORMER HOMETOWN BICYCLES SHOP,48189,WASHTENAW,"9317 MAIN STREET, WHITMORE LAKE, MI","[-83.76097419999999, 42.419541]"
U812101845,VACANT APARTMENT,48189,WASHTENAW,"9429 MAIN, WHITMORE LAKE, MI","[-83.76107019999999, 42.42125110000001]"
U811810016,VACANT SCHEDULED FOR DEMO,48189,WASHTENAW,"9594 MAIN ST., WHITMORE LAKE, MI","[-83.76221869999999, 42.4239696]"
U822100055,APARTMENT BUILDING,48192,WAYNE,"130 SPRUCE, WYANDOTTE, MI","[-83.15103839999999, 42.2131177]"
U822000003,FORMER WYANDOTTE POST OFFICE,48192,WAYNE,"166 OAK ST., WYANDOTTE, MI","[-83.1512478, 42.2045719]"
U821805784,DOWNRIVER CONEY ISLAND,48195,WAYNE,"13760 EUREKA ROAD, SOUTHGATE, MI","[-83.1917355, 42.1995765]"
U821701106,MORAN AUTOMOTIVE SERVICE CENTER,48195,WAYNE,"15800 EUREKA ROAD, SOUTHGATE, MI","[-83.21496169999999, 42.19999430000001]"
U821910201,OLD GAS STATION,48195,WAYNE,"15025 DIX TOLEDO RD, SOUTHGATE, MI","[-83.2110912, 42.1985942]"
U821905094,COMMERCIAL BUILDING,48195,WAYNE,"23600-23750 EUREKA ROAD, TAYLOR, MI","[-83.2632917, 42.1981471]"
U581706430,CARLETON IRON & METALS,48197,MONROE,"116 PINE STREET, CARLETON, MI","[-83.3820273, 42.0636087]"
U811810208,THURSTON ELEMENTARY,48197,WASHTENAW,"181 OREGON, YPSILANTI, MI","[-83.5755409, 42.24188119999999]"
U811606419,VACANT RESIDENCE,48197,WASHTENAW,"530 FIRST AVE., YPSILANTI, MI","[-83.6259055, 42.2316817]"
U811706525,A-1 AUTO SALVAGE & SCRAP,48198,WASHTENAW,"2574 STATE STREET, YPSILANTI, MI","[-83.558605, 42.224312]"
U811513295,BURGER KING,48198,WASHTENAW,"823 EAST MICHIGAN, YPSILANTI, MI","[-83.5962156, 42.2429995]"
U811510952,VACANT STRUCTURE,48198,WASHTENAW,"2215 HARMON AVE, YPSILANTI, MI","[-83.569154, 42.2234263]"
U821700029,APARTMENT BUILDING,48201,WAYNE,"2933 2ND AVENUE, DETROIT, MI","[-83.0614532, 42.3415032]"
U821803612,THE MASONIC TEMPLE,48201,WAYNE,"500 TEMPLE AVE, DETROIT, MI","[-83.05979660000001, 42.3418813]"
U822003560,WAYNE COURT APARTMENTS,48201,WAYNE,"3525 CASS AVENUE, DETROIT, MI","[-83.0611397, 42.3459927]"
U821801431,APARTMENT BUILDING,48202,WAYNE,"741 SEWARD, DETROIT, MI","[-83.08181189999999, 42.3727931]"
U822000579,APARTMENT BUILDING,48202,WAYNE,"456 HARPER, DETROIT, MI","[-83.06415, 42.367272]"
U821902747,COMMERCIAL,48202,WAYNE,"31 WOODLAND ST, DETROIT, MI","[-83.0880024, 42.3931713]"
U821809228,ENSOUL YOGA,48202,WAYNE,"6505 WOODWARD, DETROIT, MI","[-83.0728592, 42.369205]"
U821609803,RESIDENTIAL HOME,48202,WAYNE,"78 E EUCLID, DETROIT, MI","[-83.07634019999999, 42.3775693]"
U821609915,VACANT HOUSE,48202,WAYNE,"15000 WARD, DETROIT, MI","[-83.1733371, 42.4001062]"
U821902550,RESIDENCE,48203,WAYNE,"1141 E. NEVADA, DETROIT, MI","[-83.0913432, 42.425207]"
U821902807,RESIDENCE,48203,WAYNE,"19232 CARDONI, DETROIT, MI","[-83.0913882, 42.4345399]"
U821903360,RESIDENCE,48203,WAYNE,"18138 CARDONI ST, DETROIT, MI","[-83.0908023, 42.4269673]"
U821903368,RESIDENCE,48203,WAYNE,"1133 E. NEVADA ST, DETROIT, MI","[-83.09146799999999, 42.4251756]"
U821910850,RESIDENCE,48203,WAYNE,"20430 EXETER, DETROIT, MI","[-83.104789, 42.444977]"
U822001111,RESIDENTIAL,48203,WAYNE,"266 W. NEVADA, DETROIT, MI","[-83.1071517, 42.4243932]"
U821609805,RESIDENTIAL HOME,48203,WAYNE,"101 MARGARET ST, DETROIT, MI","[-83.103978, 42.425935]"
U821803510,RESIDENTIAL PROPERTY,48203,WAYNE,"20521 FAYETTE, DETROIT, MI","[-83.1107141, 42.4451273]"
U821509353,APARTMENT BUILDING,48203,WAYNE,"21 E. GRAND, HIGHLAND PARK, MI","[-83.09547859999999, 42.4047488]"
U821603229,COMMERCIAL PROPERTY,48203,WAYNE,"16508 HAMILTON, HIGHLAND PARK, MI","[-83.1135224, 42.4138559]"
U821702956,COMMERCIAL/INDUSTRIAL FACILITY,48203,WAYNE,"15550-15630 WOODROW WILSON, HIGHLAND PARK, MI","[-83.115127, 42.407261]"
U821700098,EMERGENCY DEMO,48203,WAYNE,"139 TENNYSON STREET, HIGHLAND PARK, MI","[-83.0843065, 42.3954906]"
U822101202,NOT APPICABLE,48204,WAYNE,"7401 W GRAND RIVER, DETROIT, MI","[-83.1112109, 42.3573496]"
U821609793,RESIDENCE,48204,WAYNE,"1777 W. WARREN, DETROIT, MI","[-83.082333, 42.350552]"
U821905981,RESIDENCE,48204,WAYNE,"12074 INDIANA, DETROIT, MI","[-83.156462, 42.3784452]"
U821906058,RESIDENCE,48204,WAYNE,"12078 CHERRYLAWN, DETROIT, MI","[-83.1535304, 42.3770458]"
U822000979,RESIDENCE,48204,WAYNE,"5409 VAN COUVER, DETROIT, MI","[-83.1279703, 42.35562849999999]"
U821605900,DETROIT BEHAVORIAL INSTITUTE,48205,WAYNE,"15255 MAYFIELD, DETROIT, MI","[-82.9640388, 42.4226429]"
U821805752,RESIDENCE,48205,WAYNE,"14444 FLANDERS, DETROIT, MI","[-82.9727486, 42.4192443]"
U821910836,RESIDENCE,48205,WAYNE,"14461 ALMA, DETROIT, MI","[-82.9735323, 42.4217102]"
U822000845,APARTMENT BUILDING,48206,WAYNE,"1442 CALVERT, DETROIT, MI","[-83.0989158, 42.3849946]"
U821910692,COMMERCIAL BUILDING,48206,WAYNE,"11805 ROSA PARKS, DETROIT, MI","[-83.107047, 42.38709069999999]"
U821608232,RESIDENCE,48206,WAYNE,"1677 MONTEREY, DETROIT, MI","[-83.1069582, 42.3890025]"
U821902095,RESIDENCE,48206,WAYNE,"1574 HIGHLAND, DETROIT, MI","[-83.106695, 42.392333]"
U821602369,VACANT PROPERTY,48206,WAYNE,"3232 GLYNN COURT, DETROIT, MI","[-83.1185293, 42.3767884]"
U822105064,KNACK BUILDING,48207,WAYNE,"3343-3347 GRATIOT AVENUE, DETROIT, MI","[-83.0276926, 42.3595196]"
U822001112,RESIDENTIAL,48207,WAYNE,"4723 CANTON, DETROIT, MI","[-83.02059109999999, 42.37101]"
U822001113,RESIDENTIAL,48207,WAYNE,"4729 CANTON, DETROIT, MI","[-83.02063299999999, 42.371089]"
U821801623,COMMERICAL BUILDING,48208,WAYNE,"3820 GRAND RIVER, DETROIT, MI","[-83.07631429999999, 42.3436373]"
U821604523,RESIDENCE,48208,WAYNE,"3986 HUMBOLDT, DETROIT, MI","[-83.088865, 42.341597]"
U821608023,RESIDENCE,48208,WAYNE,"5753 15TH, DETROIT, MI","[-83.0920622, 42.3557923]"
U822001121,VACANT,48209,WAYNE,"1610-1612 MCKINSTRY ST, DETROIT, MI","[-83.09612829999999, 42.3187509]"
U821702289,VACANT RESIDENTIAL,48209,WAYNE,"8094 HOMER, DETROIT, MI","[-83.1244586, 42.3046365]"
U821804323,COMMERCIAL BUILDING,48210,WAYNE,"6642 MICHIGAN AVE, DETROIT, MI","[-83.12548149999999, 42.3313728]"
U821604742,RESIDENCE,48210,WAYNE,"3916 CICOTTE, DETROIT, MI","[-83.12218380000002, 42.3293498]"
U821701241,RESIDENCE,48210,WAYNE,"8040 SMART, DETROIT, MI","[-83.14742, 42.33887000000001]"
U821807850,RESIDENCE,48210,WAYNE,"5929 ST. HEDWIG, DETROIT, MI","[-83.1129041, 42.3264323]"
U821809208,RESIDENCE,48210,WAYNE,"4847 SAINT HEDWIG, DETROIT, MI","[-83.1080738, 42.328469]"
U822000947,RESIDENCE,48210,WAYNE,"6100 PROCTOR, DETROIT, MI","[-83.14272419999999, 42.3413069]"
U822101245,RESIDENCE,48210,WAYNE,"5891 BEGOLE, DETROIT, MI","[-83.1199757, 42.3470514]"
U821706417,TIRE GARAGE,48210,WAYNE,"9208-12 MICHIGAN AVE, DETROIT, MI","[-83.1533106, 42.3288501]"
U821602371,VACANT PROPERTY,48210,WAYNE,"6935 EDWARD, DETROIT, MI","[-83.1274753, 42.327031]"
U821909928,VACANT RESIDENCE,48210,WAYNE,"4908 LIVERNOIS, DETROIT, MI","[-83.1235823, 42.3359703]"
U821909929,VACANT RESIDENCE,48210,WAYNE,"4912 LIVERNOIS, DETROIT, MI","[-83.12358909999999, 42.336073]"
U821909930,VACANT RESIDENCE,48210,WAYNE,"4918 LIVERNOIS, DETROIT, MI","[-83.1236206, 42.3361418]"
U821709363,VICTORY MOTEL,48210,WAYNE,"9340 MICHIGAN, DETROIT, MI","[-83.1545891, 42.3285732]"
U821512098,RESIDENCE,48211,WAYNE,"6350 FARNSWORTH, DETROIT, MI","[-83.027447, 42.372031]"
U821702318,RESIDENCE,48211,WAYNE,"5544 MCDOUGALL, DETROIT, MI","[-83.0386955, 42.3723824]"
U822103774,APARTMENT BUILDING,48213,WAYNE,"5061-5071 LAKEWOOD ST., DETROIT, MI","[-82.9609936, 42.3957571]"
U821602436,RESIDENCE,48213,WAYNE,"14854 GLENFIELD, DETROIT, MI","[-82.9675195, 42.4180872]"
U821604653,RESIDENCE,48213,WAYNE,"12649 GLENFIELD, DETROIT, MI","[-82.9839867, 42.4140072]"
U821604672,RESIDENCE,48213,WAYNE,"14220 GLENFIELD, DETROIT, MI","[-82.9749164, 42.4166997]"
U821803056,RESIDENCE,48213,WAYNE,"5792 HOLCOMB, DETROIT, MI","[-83.0064617, 42.3861328]"
U821900371,RESIDENCE,48213,WAYNE,"6415 IROQOUIS, DETROIT, MI","[-83.0168036, 42.3883441]"
U821900475,RESIDENCE,48213,WAYNE,"6432 IROQUOIS, DETROIT, MI","[-83.01636490000001, 42.388744]"
U821900485,RESIDENCE,48213,WAYNE,"6433 IROQUOIS, DETROIT, MI","[-83.01692159999999, 42.3885252]"
U821900497,RESIDENCE,48213,WAYNE,"6126 IROQUOIS, DETROIT, MI","[-83.01521, 42.3871759]"
U822001322,TOWNSEND STREET PEDESTRIAN BRIDGE (OVER I-94),48213,WAYNE,"INTERSECTION OF TOWNSEND ST. AND I-94, DETROIT, MI","[-82.94332419999999, 42.4129181]"
U821801450,VACANT PARTY STORE,48213,WAYNE,"10010 GRATIOT, DETROIT, MI","[-83.00421519999999, 42.39421189999999]"
U821801451,VACANT SALON,48213,WAYNE,"10020 GRATIOT, DETROIT, MI","[-83.00403349999999, 42.394304]"
U821606526,VACANT STRUCTURE,48213,WAYNE,"6622-30 VAN DYKE AVE., DETROIT, MI","[-83.021277, 42.388548]"
U821608743,VACANT STRUCTURE,48213,WAYNE,"11719 CAMDEN, DETROIT, MI","[-82.9881319, 42.3997452]"
U821505082,ABANDONED SCHEDULED FOR DEMOLITION,48214,WAYNE,"14363 DACOSTA, CITY, MI","[-83.2605109, 42.3915581]"
U821505094,ABANDONED SCHEDULED FOR DEMOLITION,48214,WAYNE,"17534 MCDOUGALL, CITY, MI","[-83.0707412, 42.4229774]"
U821708403,FORMER BURGER KING,48214,WAYNE,"25300 MICHIGAN AVENUE, DEARBORN, MI","[-83.2847573, 42.2981873]"
U821800287,CHARLOTTE APARTMENTS,48214,WAYNE,"624 CHARLOTTE, DETROIT, MI","[-83.06223539999999, 42.3425265]"
U821702688,RESIDENCE,48214,WAYNE,"4508 CRANE STREET, DETROIT, MI","[-83.0022075, 42.3758934]"
U822002164,RESIDENCE,48214,WAYNE,"4034 BENITEAU, DETROIT, MI","[-82.9814933, 42.3817115]"
U822000555,VACANT RESIDENCE,48214,WAYNE,"2116 HARDING, DETROIT, MI","[-82.978562, 42.367177]"
U822004357,BAYVIEW YACHT CLUB,48215,WAYNE,"100 CLAIRPOINTE, DETROIT, MI","[-82.9538792, 42.3592612]"
U821510407,COMMERCIAL FACILITY,48215,WAYNE,"14530 MACK, DETROIT, MI","[-82.951032, 42.386457]"
U822000357,EASTSIDE DETROIT ELDERLY LDHA,48215,WAYNE,"12801 MACK AVENUE, DETROIT, MI","[-82.96422659999999, 42.38468470000001]"
U821702696,VACANT STRUCTURE,48215,WAYNE,"1072 MANISTIQUE, DETROIT, MI","[-82.941682, 42.3752033]"
U821702697,VACANT STRUCTURE,48215,WAYNE,"233 ASHLAND, DETROIT, MI","[-82.9327787, 42.3629438]"
U502105043,HERCULES CONCRETE LLC,48216,MACOMB,"6497 EAST 10 MILE ROAD, CENTER LINE, MI","[-83.037914, 42.4783649]"
U821810271,COMMERCIAL,48216,WAYNE,"4100 FENKELL, DETROIT, MI","[-83.1395197, 42.4029224]"
U822001495,COMMERCIAL BUILDING,48218,WAYNE,"11347 W. JEFFERSON, RIVER ROUGE, MI","[-83.1368806, 42.2626708]"
U822002472,RESIDENCE,48218,WAYNE,"19 MYRTLE, RIVER ROUGE, MI","[-83.13431349999999, 42.2755738]"
U821609221,SINGLE FAMILY HOME,48218,WAYNE,"222 FRAIZER, RIVER ROUGE, MI","[-83.1418446, 42.2759823]"
U821908942,REGENCY HEIGHTS NURSING HOME,48219,WAYNE,"19100 W. SEVEN MILE RD., DETROIT, MI","[-83.23010649999999, 42.430792]"
U821900721,RESIDENCE,48219,WAYNE,"18412 PATTON, DETROIT, MI","[-83.24475699999999, 42.42456500000001]"
U821910771,RESIDENCE,48219,WAYNE,"16158 LAMPHERE, DETROIT, MI","[-83.2617444, 42.4082481]"
U821910783,RESIDENCE,48219,WAYNE,"16736 DOLPHIN, DETROIT, MI","[-83.2593193, 42.4120056]"
U822104144,RESIDENCE,48219,WAYNE,"19742 BURGESS, DETROIT, MI","[-83.2558069, 42.4353087]"
U821609807,RESIDENTIAL HOME,48219,WAYNE,"24501 FLORENCE, DETROIT, MI","[-83.2822298, 42.4091425]"
U821609808,RESIDENTIAL HOME,48219,WAYNE,"16180 SALEM, DETROIT, MI","[-83.28454599999999, 42.408324]"
U821410327,RESIDENTIAL STRUCTURE,48219,WAYNE,"17629 HEYDEN, DETROIT, MI","[-83.2406681, 42.4209614]"
U821607642,VACANT HOUSE,48220,WAYNE,"1979 MCLEAN, DETROIT, MI","[-83.07348879999999, 42.4064219]"
U821607643,VACANT HOUSE,48220,WAYNE,"2011 MCLEAN, DETROIT, MI","[-83.0729918, 42.40658440000001]"
U631800896,"AMERICAN BUMPER, INC.",48220,OAKLAND,"1231 E. 9 MILE ROAD, FERNDALE, MI","[-83.1185294, 42.4612844]"
U631601765,"DETROIT NAME PLATE ETCHING COMPANY, INC.",48220,OAKLAND,"10610 GALAXIE AVE., FERNDALE, MI","[-83.166855, 42.45396299999999]"
U631415580,FERNDALE COLLISION AUTO REPAIR,48220,OAKLAND,"180 VESTER ST., FERNDALE, MI","[-83.1330265, 42.4612699]"
U631804286,MINSER'S COLLISION INC.,48220,OAKLAND,"22031 WOODWARD AVE, FERNDALE, MI","[-83.1313507, 42.4548288]"
U631501581,PRO HOME IMPROVEMENT,48220,OAKLAND,"1640 E. NINE MILE ROAD, FERNDALE, MI","[-83.1147184, 42.4607527]"
U631501577,"TUBESOURCE MANUFACTURING, INC.",48220,OAKLAND,"1600 E. NINE MILE ROAD, FERNDALE, MI","[-83.1150514, 42.4604577]"
U821610182,RESIDENCE,48221,WAYNE,"16835 PRAIRIE, DETROIT, MI","[-83.1452793, 42.4152149]"
U821901920,RESIDENCE,48221,WAYNE,"15792 HOLMUR, DETROIT, MI","[-83.1372786, 42.4077013]"
U821803814,RESIDENTIAL,48221,WAYNE,"17588 WILDEMERE, DETROIT, MI","[-83.13288680000001, 42.4222993]"
U821600381,RESIDENCE,48223,WAYNE,"1629  W. PHILADELPHIA, DETROIT, MI","[-83.093569, 42.371972]"
U821907491,RESIDENCE,48223,WAYNE,"15733 LAHSER RD, DETROIT, MI","[-83.2573331, 42.4046042]"
U821606712,COMMERCIAL PROPERTY,48224,WAYNE,"16400 EAST WARREN AVENUE, DETROIT, MI","[-82.93734130000001, 42.40297839999999]"
U821905456,WORLD TRADE CENTER,48224,WAYNE,"6100 MCGRAW, DETROIT, MI","[-83.127167, 42.343106]"
U821610289,DETROIT BUILDING AUTHORITY,48226,WAYNE,"1301 THIRD ST., DETROIT, MI","[-83.05786719999999, 42.3298972]"
U821602373,ELLIOT BUILDING,48226,WAYNE,"1401-1403 WOODWARD AVENUE, DETROIT, MI","[-83.04918459999999, 42.3340795]"
U821609346,RESIDENCE,48226,WAYNE,"15870 BAYLIS, DETROIT, MI","[-83.123463, 42.40884]"
U821903816,RESIDENCE,48226,WAYNE,"1623 GRAY, DETROIT, MI","[-82.95659789999999, 42.374042]"
U821909255,RESIDENCE,48226,WAYNE,"15356 SORRENTO, DETROIT, MI","[-83.1723322, 42.4031436]"
U821506983,VACANT,48226,WAYNE,"11042 KERCHEVAL, DETROIT, MI","[-82.9745846, 42.3682342]"
U821507057,VACANT,48226,WAYNE,"5816-18 BEECHWOOD, DETROIT, MI","[-83.1185929, 42.3463107]"
U821806179,RESIDENCE,48226,WAYNE,"6221 INKSTER, TAYLOR, MI","[-83.3084097, 42.2630778]"
U821607449,RESIDENCE,48227,WAYNE,"12746 TERRY, DETROIT, MI","[-83.1909941, 42.3820875]"
U821607544,RESIDENCE,48227,WAYNE,"12811 LAUDER, DETROIT, MI","[-83.1905845, 42.3829657]"
U821607546,RESIDENCE,48227,WAYNE,"12826 LAUDER, DETROIT, MI","[-83.19004029999999, 42.3832011]"
U821802464,COMMERCIAL BUILDING,48228,WAYNE,"19151 PLYMOUTH, DETROIT, MI","[-83.2285587, 42.3717691]"
U821510717,RESIDENCE,48228,WAYNE,"9347 LAUDER, DETROIT, MI","[-83.1898729, 42.3639461]"
U821601754,RESIDENCE,48228,WAYNE,"6829 RUTHERFORD, DETROIT, MI","[-83.20134089999999, 42.3418533]"
U821701969,RESIDENCE,48228,WAYNE,"8444 ASBURY PARK, DETROIT, MI","[-83.20611, 42.355007]"
U821808198,RESIDENCE,48228,WAYNE,"7727 AUBURN, DETROIT, MI","[-83.2334006, 42.3486422]"
U821609835,VACANT STRUCTURE,48228,WAYNE,"7393 ROSEMONT, DETROIT, MI","[-83.2187064, 42.3460985]"
U822000662,RESIDENCE,48229,WAYNE,"960 E. MARGARET, DETROIT, MI","[-83.09295499999999, 42.4262299]"
U822000664,RESIDENCE,48229,WAYNE,"11701 MAIDEN, DETROIT, MI","[-82.9893611, 42.40114870000001]"
U821904691,COMMERCIAL BUILDING,48229,WAYNE,"4468 W. JEFFERSON AVENUE, ECORSE, MI","[-83.14546299999999, 42.240462]"
U821504083,"BP GAS STATION,  B & A FUEL, INC.",48234,WAYNE,"4125 E. 8 MILE ROAD, DETROIT, MI","[-83.06329579999999, 42.4478805]"
U821603097,RESIDENCE,48234,WAYNE,"19715 HARNED STREET, DETROIT, MI","[-83.07397, 42.43951300000001]"
U821603100,RESIDENCE,48234,WAYNE,"19304 HARNED STREET, DETROIT, MI","[-83.0732372, 42.435645]"
U821604736,RESIDENCE,48234,WAYNE,"19608 MITCHELL, DETROIT, MI","[-83.07211, 42.438084]"
U821700442,RESIDENCE,48234,WAYNE,"19187 LAMONT, DETROIT, MI","[-83.0550444, 42.4345483]"
U821512723,VACANT HOUSE,48234,WAYNE,"612 GLYNN CT ST, DETROIT, MI","[-83.0891067, 42.3876157]"
U821708482,COMMERCIAL BUILDING,48235,WAYNE,"16820 GREENFIELD, DETROIT, MI","[-83.1989344, 42.4145338]"
U821900254,RESIDENCE,48235,WAYNE,"19795 HARLOW, DETROIT, MI","[-83.2166981, 42.4368205]"
U822004002,THE WAR MEMORIAL,48236,WAYNE,"32 LAKE SHORE DRIVE, GROSSE POINTE FARMS, MI","[-82.8985787, 42.3875782]"
U631901652,VALLEY CITY LINEN,48237,OAKLAND,"13165 CLOVERDALE STREET, OAK PARK, MI","[-83.1772098, 42.449663]"
U822000915,COMMERICAL PROPERTY,48238,WAYNE,"14435 AND 14445  LIVERNOIS AVENUE, DETROIT, MI","[-83.14212599999999, 42.394001]"
U821513431,ENCHANTED GARDEN,48238,WAYNE,"19338 LIVERNOIS, DETROIT, MI","[-83.1411534, 42.434021]"
U821513206,RESIDENCE,48238,WAYNE,"19357 STAHALIN, DETROIT, MI","[-83.2281613, 42.4328746]"
U821808159,RESIDENCE,48238,WAYNE,"13103 LASALLE BLVD, DETROIT, MI","[-83.1181314, 42.3920599]"
U822101997,VACANT RESIDENCE,48238,WAYNE,"14202 INDIANA, DETROIT, MI","[-83.1569227, 42.3918604]"
U822101998,VACANT RESIDENCE,48238,WAYNE,"14205 INDIANA, DETROIT, MI","[-83.15742519999999, 42.3918522]"
U821811148,THE LECHAMBRE LOUNGE,48239,WAYNE,"14100 TELEGRAPH ROAD, DETROIT, MI","[-83.27480899999999, 42.3873491]"
U631707534,ANDERSON HONDA,48302,OAKLAND,"1819 S. TELEGRAPH RD., BLOOMFIELD HILLS, MI","[-83.30753229999999, 42.6140662]"
U631909859,VACANT MONTESSORI,48304,OAKLAND,"2101 S. OPDYKE, BLOOMFIELD TOWNSHIP, MI","[-83.247297, 42.6114808]"
U632003307,ARAYMOND  TINNERMAN AUTOMOTIVE,48306,OAKLAND,"3091 RESEARCH DRIVE, ROCHESTER HILLS, MI","[-83.194205, 42.641882]"
U631907111,COMMERCIAL BUILDING,48307,OAKLAND,"119 S. MAIN, ROCHESTER, MI","[-83.1340843, 42.6775108]"
U631704861,RESIDENCE,48309,OAKLAND,"1171 AUBURN ROAD, ROCHESTER HILLS, MI","[-83.107948, 42.6371572]"
U501802314,US FARATHANE CORPORATION,48310,MACOMB,"38000 MOUND ROAD, STERLING HEIGHTS, MI","[-83.0483876, 42.5730932]"
U501500984,BAE SYSTEMS,48312,MACOMB,"34201 VAN DYKE, STERLING HEIGHTS, MI","[-83.0316062, 42.54645790000001]"
U501804093,FRAZA,48314,MACOMB,"6570 19 MILE ROAD, STERLING HEIGHTS, MI","[-83.04427659999999, 42.60857619999999]"
U501700025,CIE USA,48315,MACOMB,"15004 23 MILE ROAD, SHELBY, MI","[-82.97826529999999, 42.6711071]"
U741907807,CONNELL EQUIPMENT LEASING COMPANY,48315,SAINT CLAIR,"50701 BIRCH LANE, SHELBY TOWNSHIP, MI","[-83.03913399999999, 42.7065796]"
U502002577,FORMER DON PABLOS RESTAURANT,48315,MACOMB,"14181 HALL ROAD, SHELBYTOWNSHIP, MI","[-82.9852253, 42.6284621]"
U502003825,VACANT COMMERCIAL,48316,MACOMB,"7777 25 MILE RD., SHELBY TOWNSHIP, MI","[-83.0358674, 42.69861]"
U501903153,OFFICE BUILDING,48316,MACOMB,"48945 VAN DYKE, SHELBY TWP, MI","[-83.0337461, 42.65464069999999]"
U502004173,FORMERLY ACES AUTO SALES,48317,MACOMB,"44809 VANDYKE, UTICA, MI","[-83.03263419999999, 42.6247924]"
U502003636,GERBER COLLISION & GLASS,48317,MACOMB,"44053 VAN DYKE AVENUE, UTICA, MI","[-83.0325293, 42.6189802]"
U502000149,NARDO CABINETS,48317,MACOMB,"45520 VAN DYKE, UTICA, MI","[-83.03199599999999, 42.630469]"
U502003090,ZIEBART,48317,MACOMB,"44033 VAN DYKE AVE., UTICA, MI","[-83.0324873, 42.6187111]"
U631610757,AUTOLIVE NORTH AMERICA,48326,OAKLAND,"1320 PACIFIC DRIVE, AUBURN HILLS, MI","[-83.2743492, 42.69425589999999]"
U631600672,"BAE INDUSTRIES, INC.",48326,OAKLAND,"1426 PACIFIC DRIVE, AUBURN HILLS, MI","[-83.2701688, 42.693858]"
U631410488,CONTINENTAL AUTOMOTIVE SYSTEMS HARMON ROAD FACILIT,48326,OAKLAND,"1791 HARMON ROAD, AUBURN HILLS, MI","[-83.2610545, 42.700699]"
U631609998,GKN DRIVELINE,48326,OAKLAND,"2200 N OPDYKE RD, AUBURN HILLS, MI","[-83.24263499999999, 42.673868]"
U631800435,"HIRSCHMANN CAR COMMUNICATION, INC.",48326,OAKLAND,"1183 CENTRE ROAD, AUBURN HILLS, MI","[-83.24972249999999, 42.6573115]"
