name,doc_type,date,zip_code,county,full_address,source_id,geometry,doc_url
NORTH AMERICAN NATURAL RESOURCES (NANR),FCE,2019-02-06,48415,SAGINAW,"4143 E. RATHBURN ROAD, BIRCH RUN, MI",P0415,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/P0415/P0415_FCE_20190206.pdf
NORTH AMERICAN NATURAL RESOURCES (NANR),SAR,2015-03-09,48415,SAGINAW,"4143 E. RATHBURN ROAD, BIRCH RUN, MI",P0415,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/P0415/P0415_SAR_20150309.pdf
NORTH AMERICAN NATURAL RESOURCES (NANR),SAR,2017-01-11,48415,SAGINAW,"4143 E. RATHBURN ROAD, BIRCH RUN, MI",P0415,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/P0415/P0415_SAR_20170111.pdf
NORTH AMERICAN NATURAL RESOURCES (NANR),SAR,2019-01-15,48415,SAGINAW,"4143 E. RATHBURN ROAD, BIRCH RUN, MI",P0415,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/P0415/P0415_SAR_20190115.pdf
NORTH AMERICAN NATURAL RESOURCES (NANR),TEST,2014-08-26,48415,SAGINAW,"4143 E. RATHBURN ROAD, BIRCH RUN, MI",P0415,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/P0415/P0415_TEST_20140826.pdf
NORTH AMERICAN NATURAL RESOURCES (NANR),TEST,2015-06-29,48415,SAGINAW,"4143 E. RATHBURN ROAD, BIRCH RUN, MI",P0415,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/P0415/P0415_TEST_20150629.pdf
"PEOPLES LANDFILL, INC.",FCE,2013-08-30,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_FCE_20130830.pdf
"PEOPLES LANDFILL, INC.",FCE,2017-02-01,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_FCE_20170201.pdf
"PEOPLES LANDFILL, INC.",FCE,2019-03-04,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_FCE_20190304.pdf
"PEOPLES LANDFILL, INC.",FCE,2021-05-24,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_FCE_20210524.pdf
"PEOPLES LANDFILL, INC.",SAR,2017-01-17,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_SAR_20170117.pdf
"PEOPLES LANDFILL, INC.",SAR,2019-02-06,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_SAR_20190206.pdf
"PEOPLES LANDFILL, INC.",SAR,2020-07-29,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_SAR_20200729.pdf
"PEOPLES LANDFILL, INC.",SAR,2021-04-21,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_SAR_20210421.pdf
"PEOPLES LANDFILL, INC.",TEST,2021-04-27,48415,SAGINAW,"4143  E. RATHBUN RD., BIRCH RUN, MI",N5397,"[-83.8717815, 43.282862]",https://www.egle.state.mi.us/aps/downloads/srn/N5397/N5397_TEST_20210427.pdf
HOMER CONCRETE PRODUCTS,ACO,2018-05-07,48416,LAPEER,"7015 ENTERPRISE DRIVE, BROWN CITY, MI",P0889,"[-83.0785624, 43.249059]",https://www.egle.state.mi.us/aps/downloads/srn/P0889/P0889_ACO_20180507.pdf
HOMER CONCRETE PRODUCTS,ENFN,2017-11-14,48416,LAPEER,"7015 ENTERPRISE DRIVE, BROWN CITY, MI",P0889,"[-83.0785624, 43.249059]",https://www.egle.state.mi.us/aps/downloads/srn/P0889/P0889_ENFN_20171114.pdf
HOMER CONCRETE PRODUCTS,SAR,2015-08-28,48416,LAPEER,"7015 ENTERPRISE DRIVE, BROWN CITY, MI",P0889,"[-83.0785624, 43.249059]",https://www.egle.state.mi.us/aps/downloads/srn/P0889/P0889_SAR_20150828.pdf
HOMER CONCRETE PRODUCTS,SAR,2018-08-23,48416,LAPEER,"7015 ENTERPRISE DRIVE, BROWN CITY, MI",P0889,"[-83.0785624, 43.249059]",https://www.egle.state.mi.us/aps/downloads/srn/P0889/P0889_SAR_20180823.pdf
HOMER CONCRETE PRODUCTS,VN,2017-08-16,48416,LAPEER,"7015 ENTERPRISE DRIVE, BROWN CITY, MI",P0889,"[-83.0785624, 43.249059]",https://www.egle.state.mi.us/aps/downloads/srn/P0889/P0889_VN_20170816.pdf
HOMER CONCRETE PRODUCTS,VN,2017-09-28,48416,LAPEER,"7015 ENTERPRISE DRIVE, BROWN CITY, MI",P0889,"[-83.0785624, 43.249059]",https://www.egle.state.mi.us/aps/downloads/srn/P0889/P0889_VN_20170928.pdf
HOMER CONCRETE PRODUCTS,VN,2017-10-18,48416,LAPEER,"7015 ENTERPRISE DRIVE, BROWN CITY, MI",P0889,"[-83.0785624, 43.249059]",https://www.egle.state.mi.us/aps/downloads/srn/P0889/P0889_VN_20171018.pdf
JLJ PARR FARMS LLC,SAR,2014-09-09,48416,SANILAC,"3835 WELLMAN LINE ROAD, BROWN CITY, MI",P0520,"[-82.97004609999999, 43.1691176]",https://www.egle.state.mi.us/aps/downloads/srn/P0520/P0520_SAR_20140909.pdf
MICHIGAN AGRICULTURAL COMMODITIES - BROWN CITY,SAR,2016-04-22,48416,SANILAC,"7115 MAPLE VALLEY ROAD, BROWN CITY, MI",P0311,"[-82.9773101, 43.20954709999999]",https://www.egle.state.mi.us/aps/downloads/srn/P0311/P0311_SAR_20160422.pdf
MICHIGAN AGRICULTURAL COMMODITIES - BROWN CITY,SAR,2019-11-13,48416,SANILAC,"7115 MAPLE VALLEY ROAD, BROWN CITY, MI",P0311,"[-82.9773101, 43.20954709999999]",https://www.egle.state.mi.us/aps/downloads/srn/P0311/P0311_SAR_20191113.pdf
MICHIGAN AGRICULTURAL COMMODITIES - BROWN CITY,VN,2016-04-26,48416,SANILAC,"7115 MAPLE VALLEY ROAD, BROWN CITY, MI",P0311,"[-82.9773101, 43.20954709999999]",https://www.egle.state.mi.us/aps/downloads/srn/P0311/P0311_VN_20160426.pdf
MICHIGAN AGRICULTURAL COMMODITIES - BROWN CITY,VN,2016-06-29,48416,SANILAC,"7115 MAPLE VALLEY ROAD, BROWN CITY, MI",P0311,"[-82.9773101, 43.20954709999999]",https://www.egle.state.mi.us/aps/downloads/srn/P0311/P0311_VN_20160629.pdf
MID MICHIGAN MATERIALS-BECHTEL,SAR,2019-08-20,48416,LAPEER,"5278 CHURCHILL ROAD, BROWN CITY, MI",N7151,"[-83.05572819999999, 43.191548]",https://www.egle.state.mi.us/aps/downloads/srn/N7151/N7151_SAR_20190820.pdf
TLC CREMATORY COMPANY,SAR,2021-08-11,48418,KENT,"4153 CHICAGO DRIVE, GRANDVILLE, MI",P1133,"[-85.76671379999999, 42.90836789999999]",https://www.egle.state.mi.us/aps/downloads/srn/P1133/P1133_SAR_20210811.pdf
TLC CREMATORY COMPANY,VN,2021-09-02,48418,KENT,"4153 CHICAGO DRIVE, GRANDVILLE, MI",P1133,"[-85.76671379999999, 42.90836789999999]",https://www.egle.state.mi.us/aps/downloads/srn/P1133/P1133_VN_20210902.pdf
TRI-CITY RDF,FCE,2015-03-24,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_FCE_20150324.pdf
TRI-CITY RDF,FCE,2017-04-20,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_FCE_20170420.pdf
TRI-CITY RDF,FCE,2018-12-14,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_FCE_20181214.pdf
TRI-CITY RDF,FCE,2021-03-24,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_FCE_20210324.pdf
TRI-CITY RDF,SAR,2015-03-23,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_SAR_20150323.pdf
TRI-CITY RDF,SAR,2017-04-06,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_SAR_20170406.pdf
TRI-CITY RDF,SAR,2018-12-05,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_SAR_20181205.pdf
TRI-CITY RDF,SAR,2021-03-24,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_SAR_20210324.pdf
TRI-CITY RDF,VN,2016-06-15,48419,SANILAC,"426 N. RUTH RD., CARSONVILLE, MI",N6007,"[-82.73064699999999, 43.4375322]",https://www.egle.state.mi.us/aps/downloads/srn/N6007/N6007_VN_20160615.pdf
DAY 60 RED LLC,SAR,2016-10-07,48420,GENESEE,"4323 VIENNA ROAD, CLIO, MI",N3375,"[-83.7664497, 43.1769635]",https://www.egle.state.mi.us/aps/downloads/srn/N3375/N3375_SAR_20161007.pdf
"GREAT LAKES CREMATION SERVICE, LLC",RVN,2021-11-04,48420,GENESEE,"800 TACOMA COURT, CLIO, MI",P0580,"[-83.74668179999999, 43.1794465]",https://www.egle.state.mi.us/aps/downloads/srn/P0580/P0580_RVN_20211104.pdf
"GREAT LAKES CREMATION SERVICE, LLC",SAR,2017-06-27,48420,GENESEE,"800 TACOMA COURT, CLIO, MI",P0580,"[-83.74668179999999, 43.1794465]",https://www.egle.state.mi.us/aps/downloads/srn/P0580/P0580_SAR_20170627.pdf
"GREAT LAKES CREMATION SERVICE, LLC",VN,2021-09-23,48420,GENESEE,"800 TACOMA COURT, CLIO, MI",P0580,"[-83.74668179999999, 43.1794465]",https://www.egle.state.mi.us/aps/downloads/srn/P0580/P0580_VN_20210923.pdf
PDQ SALES,SAR,2014-08-26,48420,GENESEE,"10175 CLIO RD., CLIO, MI",U25148083,"[-83.7348139, 43.15293279999999]",https://www.egle.state.mi.us/aps/downloads/srn/U25148083/U25148083_SAR_20140826.pdf
WEBSTER AND GARNER OIL AND PROPANE,SAR,2015-12-17,48420,GENESEE,"3346 W VIENNA RD, CLIO, MI",B8533,"[-83.7475427, 43.1779199]",https://www.egle.state.mi.us/aps/downloads/srn/B8533/B8533_SAR_20151217.pdf
CROSWELL LIGHT AND POWER DEPT,FCE,2015-10-15,48422,SANILAC,"120 E SANBORN AVE, CROSWELL, MI",N5545,"[-82.6129084, 43.2716857]",https://www.egle.state.mi.us/aps/downloads/srn/N5545/N5545_FCE_20151015.pdf
CROSWELL LIGHT AND POWER DEPT,FCE,2019-08-20,48422,SANILAC,"120 E SANBORN AVE, CROSWELL, MI",N5545,"[-82.6129084, 43.2716857]",https://www.egle.state.mi.us/aps/downloads/srn/N5545/N5545_FCE_20190820.pdf
CROSWELL LIGHT AND POWER DEPT,SAR,2015-10-14,48422,SANILAC,"120 E SANBORN AVE, CROSWELL, MI",N5545,"[-82.6129084, 43.2716857]",https://www.egle.state.mi.us/aps/downloads/srn/N5545/N5545_SAR_20151014.pdf
CROSWELL LIGHT AND POWER DEPT,SAR,2019-08-14,48422,SANILAC,"120 E SANBORN AVE, CROSWELL, MI",N5545,"[-82.6129084, 43.2716857]",https://www.egle.state.mi.us/aps/downloads/srn/N5545/N5545_SAR_20190814.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",ACO,2018-12-07,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_ACO_20181207.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",ACO,2019-05-30,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_ACO_20190530.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",ENFN,2018-05-18,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_ENFN_20180518.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",ENFN,2019-01-29,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_ENFN_20190129.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",FCE,2013-11-27,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_FCE_20131127.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",FCE,2015-10-28,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_FCE_20151028.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",FCE,2018-03-29,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_FCE_20180329.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",RVN,2018-02-19,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_RVN_20180219.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",SAR,2013-11-13,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_SAR_20131113.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",SAR,2015-10-28,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_SAR_20151028.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",SAR,2020-12-09,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_SAR_20201209.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",STIP,2021-05-10,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_STIP_20210510.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",TEST,2016-02-17,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_TEST_20160217.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",TEST,2017-12-05,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_TEST_20171205.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",TEST,2018-11-13,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_TEST_20181113.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",TEST,2021-02-09,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_TEST_20210209.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",VN,2018-01-30,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_VN_20180130.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",VN,2018-10-17,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_VN_20181017.pdf
"MICHIGAN SUGAR COMPANY, CROSWELL FACTORY",VN,2021-03-12,48422,SANILAC,"159 S HOWARD AVE, CROSWELL, MI",B2876,"[-82.6195305, 43.2653512]",https://www.egle.state.mi.us/aps/downloads/srn/B2876/B2876_VN_20210312.pdf
PARAMOUNT INDUSTRIES INC,SAR,2016-05-25,48422,SANILAC,"304 N HOWARD ST, CROSWELL, MI",N2501,"[-82.6216142, 43.2832559]",https://www.egle.state.mi.us/aps/downloads/srn/N2501/N2501_SAR_20160525.pdf
DAVISON CLEANERS,DCVN,2015-10-19,48423,GENESEE,"1024 S STATE RD, DAVISON, MI",EN2500030,"[-83.5185839, 43.0190845]",https://www.egle.state.mi.us/aps/downloads/srn/EN2500030/EN2500030_DCVN_20151019.pdf
DAVISON CLEANERS,DCVN,2020-01-15,48423,GENESEE,"1024 S STATE RD, DAVISON, MI",EN2500030,"[-83.5185839, 43.0190845]",https://www.egle.state.mi.us/aps/downloads/srn/EN2500030/EN2500030_DCVN_20200115.pdf
DAVISON CLEANERS,DCVN,2020-08-27,48423,GENESEE,"1024 S STATE RD, DAVISON, MI",EN2500030,"[-83.5185839, 43.0190845]",https://www.egle.state.mi.us/aps/downloads/srn/EN2500030/EN2500030_DCVN_20200827.pdf
FERNCO INC,SAR,2018-07-24,48423,GENESEE,"300 S DAYTON, DAVISON, MI",N0037,"[-83.52176299999999, 43.028746]",https://www.egle.state.mi.us/aps/downloads/srn/N0037/N0037_SAR_20180724.pdf
HANK GRAFF CHEVROLET,RVN,2016-07-08,48423,GENESEE,"800 N STATE ROAD, DAVISON, MI",N3210,"[-83.51729379999999, 43.0375709]",https://www.egle.state.mi.us/aps/downloads/srn/N3210/N3210_RVN_20160708.pdf
HANK GRAFF CHEVROLET,SAR,2016-06-15,48423,GENESEE,"800 N STATE ROAD, DAVISON, MI",N3210,"[-83.51729379999999, 43.0375709]",https://www.egle.state.mi.us/aps/downloads/srn/N3210/N3210_SAR_20160615.pdf
HANK GRAFF CHEVROLET,VN,2016-06-20,48423,GENESEE,"800 N STATE ROAD, DAVISON, MI",N3210,"[-83.51729379999999, 43.0375709]",https://www.egle.state.mi.us/aps/downloads/srn/N3210/N3210_VN_20160620.pdf
"HUNT FARMS, INC",SAR,2019-04-03,48423,GENESEE,"12169 E RICHFIELD RD, DAVISON, MI",P0078,"[-83.47229449999999, 43.06486599999999]",https://www.egle.state.mi.us/aps/downloads/srn/P0078/P0078_SAR_20190403.pdf
JACK AND THE BEANSTALK LAWN AND LANDSCAPE,VN,2019-06-12,48423,GENESEE,"5405 HENDERSON ROAD, DAVISON, MI",U251904477,"[-83.4818329, 43.0899052]",https://www.egle.state.mi.us/aps/downloads/srn/U251904477/U251904477_VN_20190612.pdf
PIONEER CABINETRY INC,RVN,2019-07-01,48423,GENESEE,"301 W RISING, DAVISON, MI",N2664,"[-83.5211073, 43.0282567]",https://www.egle.state.mi.us/aps/downloads/srn/N2664/N2664_RVN_20190701.pdf
PIONEER CABINETRY INC,SAR,2014-03-05,48423,GENESEE,"301 W RISING, DAVISON, MI",N2664,"[-83.5211073, 43.0282567]",https://www.egle.state.mi.us/aps/downloads/srn/N2664/N2664_SAR_20140305.pdf
PIONEER CABINETRY INC,SAR,2018-07-24,48423,GENESEE,"301 W RISING, DAVISON, MI",N2664,"[-83.5211073, 43.0282567]",https://www.egle.state.mi.us/aps/downloads/srn/N2664/N2664_SAR_20180724.pdf
PIONEER CABINETRY INC,VN,2019-06-07,48423,GENESEE,"301 W RISING, DAVISON, MI",N2664,"[-83.5211073, 43.0282567]",https://www.egle.state.mi.us/aps/downloads/srn/N2664/N2664_VN_20190607.pdf
RICHFIELD LANDFILL INC,FCE,2019-08-12,48423,GENESEE,"11145 EAST MT MORRIS RD, DAVISON, MI",N7762,"[-83.49188099999999, 43.133113]",https://www.egle.state.mi.us/aps/downloads/srn/N7762/N7762_FCE_20190812.pdf
RICHFIELD LANDFILL INC,RVN,2014-09-26,48423,GENESEE,"11145 EAST MT MORRIS RD, DAVISON, MI",N7762,"[-83.49188099999999, 43.133113]",https://www.egle.state.mi.us/aps/downloads/srn/N7762/N7762_RVN_20140926.pdf
RICHFIELD LANDFILL INC,SAR,2019-07-10,48423,GENESEE,"11145 EAST MT MORRIS RD, DAVISON, MI",N7762,"[-83.49188099999999, 43.133113]",https://www.egle.state.mi.us/aps/downloads/srn/N7762/N7762_SAR_20190710.pdf
RICHFIELD LANDFILL INC,VN,2013-12-06,48423,GENESEE,"11145 EAST MT MORRIS RD, DAVISON, MI",N7762,"[-83.49188099999999, 43.133113]",https://www.egle.state.mi.us/aps/downloads/srn/N7762/N7762_VN_20131206.pdf
RICHFIELD LANDFILL INC,VN,2014-09-19,48423,GENESEE,"11145 EAST MT MORRIS RD, DAVISON, MI",N7762,"[-83.49188099999999, 43.133113]",https://www.egle.state.mi.us/aps/downloads/srn/N7762/N7762_VN_20140919.pdf
RICHFIELD LANDFILL INC,VN,2016-04-28,48423,GENESEE,"11145 EAST MT MORRIS RD, DAVISON, MI",N7762,"[-83.49188099999999, 43.133113]",https://www.egle.state.mi.us/aps/downloads/srn/N7762/N7762_VN_20160428.pdf
SPEEDWAY LLC STORE #8389,SAR,2016-10-18,48423,GENESEE,"4019 N STATE RD, DAVISON, MI",P0338,"[-83.51891049999999, 43.0642316]",https://www.egle.state.mi.us/aps/downloads/srn/P0338/P0338_SAR_20161018.pdf
MIDWEST RUBBER COMPANY,FCE,2014-04-04,48427,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI",A6444,"[-82.7548499, 43.5268193]",https://www.egle.state.mi.us/aps/downloads/srn/A6444/A6444_FCE_20140404.pdf
MIDWEST RUBBER COMPANY,FCE,2016-02-08,48427,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI",A6444,"[-82.7548499, 43.5268193]",https://www.egle.state.mi.us/aps/downloads/srn/A6444/A6444_FCE_20160208.pdf
MIDWEST RUBBER COMPANY,FCE,2019-04-09,48427,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI",A6444,"[-82.7548499, 43.5268193]",https://www.egle.state.mi.us/aps/downloads/srn/A6444/A6444_FCE_20190409.pdf
MIDWEST RUBBER COMPANY,SAR,2014-03-31,48427,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI",A6444,"[-82.7548499, 43.5268193]",https://www.egle.state.mi.us/aps/downloads/srn/A6444/A6444_SAR_20140331.pdf
MIDWEST RUBBER COMPANY,SAR,2016-02-03,48427,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI",A6444,"[-82.7548499, 43.5268193]",https://www.egle.state.mi.us/aps/downloads/srn/A6444/A6444_SAR_20160203.pdf
MIDWEST RUBBER COMPANY,SAR,2019-02-26,48427,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI",A6444,"[-82.7548499, 43.5268193]",https://www.egle.state.mi.us/aps/downloads/srn/A6444/A6444_SAR_20190226.pdf
MIDWEST RUBBER COMPANY,VN,2016-02-05,48427,SANILAC,"3525 RANGELINE RD, DECKERVILLE, MI",A6444,"[-82.7548499, 43.5268193]",https://www.egle.state.mi.us/aps/downloads/srn/A6444/A6444_VN_20160205.pdf
PROTO CRAFTS INC,SAR,2016-07-14,48427,SANILAC,"4740 SHABBONA RD, DECKERVILLE, MI",N0868,"[-82.64642649999999, 43.5439965]",https://www.egle.state.mi.us/aps/downloads/srn/N0868/N0868_SAR_20160714.pdf
GREAT LAKES FUSION,SAR,2017-04-19,48429,SHIAWASSEE,"7505 HWY M-71, DURAND, MI",A6501,"[-84.0192611, 42.9385268]",https://www.egle.state.mi.us/aps/downloads/srn/A6501/A6501_SAR_20170419.pdf
"GREAT LAKES FUSION, LLC",SAR,2014-10-22,48429,SHIAWASSEE,"BUSINESS DEVELOPMENT, DURAND, MI",P0526,"[-83.9848073, 42.9112347]",https://www.egle.state.mi.us/aps/downloads/srn/P0526/P0526_SAR_20141022.pdf
"GREAT LAKES FUSION, LLC",SAR,2017-10-25,48429,SHIAWASSEE,"BUSINESS DEVELOPMENT, DURAND, MI",P0526,"[-83.9848073, 42.9112347]",https://www.egle.state.mi.us/aps/downloads/srn/P0526/P0526_SAR_20171025.pdf
TEREX,FCE,2021-09-14,48429,SHIAWASSEE,"212 S. OAK, DURAND, MI",B8861,"[-83.99000889999999, 42.9075505]",https://www.egle.state.mi.us/aps/downloads/srn/B8861/B8861_FCE_20210914.pdf
TEREX,SAR,2016-06-14,48429,SHIAWASSEE,"212 S. OAK, DURAND, MI",B8861,"[-83.99000889999999, 42.9075505]",https://www.egle.state.mi.us/aps/downloads/srn/B8861/B8861_SAR_20160614.pdf
TEREX,SAR,2019-03-14,48429,SHIAWASSEE,"212 S. OAK, DURAND, MI",B8861,"[-83.99000889999999, 42.9075505]",https://www.egle.state.mi.us/aps/downloads/srn/B8861/B8861_SAR_20190314.pdf
TEREX,SAR,2021-08-18,48429,SHIAWASSEE,"212 S. OAK, DURAND, MI",B8861,"[-83.99000889999999, 42.9075505]",https://www.egle.state.mi.us/aps/downloads/srn/B8861/B8861_SAR_20210818.pdf
ACUMENT GLOBAL TECHNOLOGIES - FENTON PROCESSING,SAR,2014-06-25,48430,GENESEE,"2480 OWEN RD, FENTON, MI",B7530,"[-83.72518509999999, 42.790741]",https://www.egle.state.mi.us/aps/downloads/srn/B7530/B7530_SAR_20140625.pdf
ACUMENT GLOBAL TECHNOLOGIES - FENTON PROCESSING,SAR,2018-04-16,48430,GENESEE,"2480 OWEN RD, FENTON, MI",B7530,"[-83.72518509999999, 42.790741]",https://www.egle.state.mi.us/aps/downloads/srn/B7530/B7530_SAR_20180416.pdf
CREATIVE FOAM CORP,FCE,2018-08-07,48430,GENESEE,"300 N ALLOY DR, FENTON, MI",N2115,"[-83.72755099999999, 42.79964349999999]",https://www.egle.state.mi.us/aps/downloads/srn/N2115/N2115_FCE_20180807.pdf
